,Latitude,Longitude,Population
2987383,40.725,-73.2458333,24969.0
2987397,41.5047222,-73.97,18644.0
2987447,40.66861110000001,-73.5275,16313.0
2987492,40.7441667,-73.4825,16791.0
2987514,42.09861110000001,-75.9183333,45480.0
2987564,40.7691667,-73.1155556,9944.0
2987633,40.781111100000004,-73.2466667,58107.0
2987650,43.1475,-77.5508333,35844.0
2987717,42.8863889,-78.87861109999999,279557.0
2987802,42.8741667,-77.2883333,11655.0
2987903,40.8583333,-73.1,27338.0
2987908,40.790555600000005,-73.20222220000001,34907.0
2987945,42.9033333,-78.755,77387.0
2988060,42.7741667,-73.7005556,15183.0
2988099,40.8427778,-73.2933333,36195.0
2988149,40.681388899999995,-73.4002778,22309.0
2988150,40.8686111,-73.0019444,37150.0
2988159,42.1427778,-77.055,10451.0
2988166,42.601111100000004,-76.1808333,18017.0
2988315,40.7616667,-73.3297222,27853.0
2988347,42.9038889,-78.6925,15892.0
2988374,40.8047222,-73.3366667,25902.0
2988376,41.014444399999995,-73.8730556,11249.0
2988416,42.4794444,-79.3341667,12451.0
2988526,40.731944399999996,-73.18611109999999,13854.0
2988542,40.673333299999996,-73.4369444,19418.0
2988544,40.71388889999999,-73.5594444,37427.0
2988552,40.8766667,-73.325,20887.0
2988561,40.76694439999999,-72.9966667,20961.0
2988575,40.64194439999999,-73.67,10268.0
2988614,40.8883333,-73.82861109999999,18431.0
2988689,42.089722200000004,-76.8080556,30026.0
2988691,40.7008333,-73.7133333,34479.0
2988702,40.8452778,-73.33555559999999,10830.0
2988710,42.0983333,-76.0497222,12802.0
2988711,42.112777799999996,-76.0213889,11219.0
2988741,43.0472222,-76.2388889,10086.0
2988760,40.8311111,-73.03,17142.0
2988831,40.72361110000001,-73.70527779999999,15702.0
2988916,40.707222200000004,-73.6763889,29658.0
2988921,42.44,-79.3319444,10440.0
2988927,40.6575,-73.58361109999998,43447.0
2988958,43.3227778,-76.4175,11513.0
2988984,40.7266667,-73.63472220000001,21887.0
2989016,42.868888899999995,-76.9780556,13429.0
2989055,40.8622222,-73.63416670000001,26717.0
2989080,43.3094444,-73.6444444,14169.0
2989088,43.0527778,-74.3441667,15120.0
2989147,40.8005556,-73.72888890000002,9628.0
2989153,43.2097222,-77.69333329999999,14048.0
2989268,42.7158333,-78.8297222,9656.0
2989329,40.968888899999996,-73.7130556,25643.0
2989338,41.01888889999999,-73.79861109999999,9868.0
2989356,40.8255556,-73.2030556,20108.0
2989360,41.1975,-73.965,10114.0
2989390,40.7061111,-73.61916670000001,52837.0
2989420,40.7683333,-73.5255556,41453.0
2989469,40.8122222,-73.07888890000001,28407.0
2989482,40.8152778,-73.0455556,17914.0
2989554,40.868055600000005,-73.42611109999999,18334.0
2989557,40.853333299999996,-73.4119444,30484.0
2989610,43.213333299999995,-77.58,51958.0
2989623,40.7297222,-73.2108333,21232.0
2989628,42.4405556,-76.4969444,31159.0
2989642,42.0969444,-79.2355556,30077.0
2989662,40.7919444,-73.5402778,12898.0
2989676,42.11555560000001,-75.9591667,15006.0
2989731,42.9658333,-78.8702778,15603.0
2989768,40.8861111,-73.2577778,15313.0
2989773,41.9269444,-73.9977778,23174.0
2989782,41.341944399999996,-74.1683333,19382.0
2989816,42.8255556,-78.8236111,18293.0
2989838,40.8527778,-73.1155556,10715.0
2989854,40.835,-73.1316667,19884.0
2989873,42.900555600000004,-78.6705556,11846.0
2989935,40.7258333,-73.51472220000001,52548.0
2989971,40.6866667,-73.37388890000001,29081.0
2990013,43.17055560000001,-78.6905556,21191.0
2990030,40.588333299999995,-73.6583333,35203.0
2990084,40.6547222,-73.67222220000001,19626.0
2990134,40.9486111,-73.7330556,18153.0
2990210,40.680555600000005,-73.4747222,22776.0
2990211,40.6802778,-73.4555556,17313.0
2990212,44.92805560000001,-74.8922222,10892.0
2990215,40.8019444,-72.84138890000001,16155.0
2990216,40.7666667,-72.8525,12086.0
2990265,40.8175,-73.0005556,22152.0
2990273,40.7933333,-73.4155556,15428.0
2990284,40.6627778,-73.5519444,22457.0
2990312,41.4458333,-74.4233333,26096.0
2990357,40.7491667,-73.64111109999999,19006.0
2990385,41.1111111,-74.0688889,14638.0
2990450,41.2041667,-73.7275,10019.0
2990462,40.9125,-73.8375,68137.0
2990494,41.0886111,-74.01388890000001,17973.0
2990520,40.851944399999994,-73.1544444,12546.0
2990532,40.758888899999995,-73.57,14907.0
2990533,41.1475,-73.9897222,33942.0
2990549,40.735,-73.6883333,9477.0
2990560,40.9113889,-73.78277779999999,72786.0
2990572,40.7141667,-74.0063889,8107916.0
2990574,43.0466667,-77.0955556,9365.0
2990578,41.5033333,-74.0108333,28476.0
2990593,43.09444439999999,-79.0569444,53054.0
2990621,40.6975,-73.4255556,17890.0
2990624,40.7163889,-73.32222220000001,17642.0
2990629,40.7361111,-73.2630556,16023.0
2990632,40.6913889,-73.53388890000001,20097.0
2990710,40.7141667,-73.3819444,12282.0
2990714,40.7008333,-73.4625,18903.0
2990715,40.6911111,-73.56361109999999,11628.0
2990718,40.743055600000005,-73.6936111,14514.0
2990749,43.038611100000004,-78.8644444,31825.0
2990751,40.685,-73.70222220000001,16266.0
2990754,40.6933333,-73.50805559999999,12005.0
2990817,40.638611100000006,-73.6405556,32622.0
2990822,44.694166700000004,-75.4866667,11455.0
2990841,42.0775,-78.43,14823.0
2990850,43.0925,-75.6516667,10945.0
2990856,42.4527778,-75.0641667,12328.0
2990896,41.1627778,-73.8619444,24376.0
2990898,43.4552778,-76.5108333,18434.0
2990996,40.765555600000006,-73.0155556,12030.0
2991014,41.0588889,-74.0222222,15544.0
2991025,41.29,-73.9208333,24117.0
2991129,40.77638889999999,-73.4677778,25174.0
2991141,44.6994444,-73.4533333,19229.0
2991193,41.0016667,-73.6661111,27990.0
2991203,41.375,-74.6930556,9159.0
2991210,40.8255556,-73.6986111,15016.0
2991222,44.6697222,-74.9816667,9666.0
2991228,41.7002778,-73.92138890000001,30345.0
2991394,40.89388889999999,-72.8963889,14120.0
2991431,43.1547222,-77.61583329999999,211354.0
2991465,43.2127778,-75.45611109999999,34074.0
2991468,40.8152778,-73.11277779999999,19705.0
2991469,40.678611100000005,-73.5894444,16129.0
2991502,42.786944399999996,-73.97138890000001,20060.0
2991529,40.9805556,-73.6841667,15056.0
2991530,41.0191667,-73.68388890000001,9620.0
2991550,40.8788889,-73.1572222,13436.0
2991600,43.0830556,-73.785,27989.0
2991614,40.735833299999996,-73.0825,16691.0
2991616,41.005,-73.785,17920.0
2991621,42.8141667,-73.94,60280.0
2991658,40.665833299999996,-73.48861109999999,15758.0
2991671,40.8663889,-73.03611109999999,22300.0
2991735,40.8013889,-72.8680556,26431.0
2991788,41.085555600000006,-73.85888890000001,9286.0
2991811,40.8558333,-73.20111109999999,27300.0
2991886,40.720555600000004,-73.4405556,14798.0
2991907,40.8236111,-73.3991667,9317.0
2992003,41.1130556,-74.0441667,25469.0
2992091,40.9255556,-73.14138890000001,13620.0
2992095,41.2294444,-73.9875,12234.0
2992113,41.1147222,-74.15,10972.0
2992162,40.826111100000006,-73.5025,18204.0
2992163,43.048055600000005,-76.1477778,141830.0
2992177,41.076111100000006,-73.8591667,11460.0
2992197,40.908888899999994,-73.0655556,10656.0
2992264,43.0202778,-78.8805556,15401.0
2992292,42.728333299999996,-73.6922222,48232.0
2992348,40.7002778,-73.5933333,24201.0
2992372,43.1008333,-75.2330556,58590.0
2992387,40.6641667,-73.7088889,35934.0
2992492,40.6836111,-73.5105556,19014.0
2992519,43.9747222,-75.91111109999999,28055.0
2992523,42.73,-73.7016667,9967.0
2992575,40.71805560000001,-73.35472220000001,43606.0
2992641,41.209444399999995,-73.9858333,10356.0
2992643,40.7047222,-73.6505556,19064.0
2992649,40.7061111,-73.30666670000001,28911.0
2992698,42.85,-78.8,44712.0
2992719,40.7555556,-73.5880556,14198.0
2992768,41.033888899999994,-73.7633333,57260.0
2992871,40.631944399999995,-73.7130556,16740.0
2992921,40.9311111,-73.8991667,197818.0
2992965,35.35,-80.2002778,15281.0
2993018,35.7325,-78.85055559999999,30873.0
2993031,35.914444399999994,-79.9722222,9332.0
2993049,35.7077778,-79.81388890000001,23443.0
2993051,35.6008333,-82.5541667,68795.0
2993333,36.216666700000005,-81.6747222,12921.0
2993460,36.095555600000004,-79.4380556,46921.0
2993565,35.91,-79.0755556,16626.0
2993572,35.791388899999994,-78.78138890000001,103945.0
2993635,35.91305560000001,-79.0561111,47529.0
2993640,35.226944399999994,-80.8433333,598351.0
2993688,35.650555600000004,-78.4566667,13177.0
2993693,36.0213889,-80.3822222,16319.0
2993764,35.4086111,-80.5797222,60592.0
2993795,35.4866667,-80.86027779999999,21284.0
2994025,35.3061111,-78.6091667,10015.0
2994031,35.993888899999995,-78.8988889,204734.0
2994090,36.4883333,-79.7669444,15440.0
2994122,36.294444399999996,-76.25138890000001,18015.0
2994247,35.0525,-78.87861109999999,124775.0
2994375,35.584166700000004,-78.80027779999999,12127.0
2994389,35.711111100000004,-78.6144444,21959.0
2994395,35.2619444,-81.1875,67869.0
2994469,35.3847222,-77.9930556,38243.0
2994489,36.0688889,-79.4008333,13470.0
2994534,36.0725,-79.79222220000001,231769.0
2994536,35.6125,-77.3666667,70757.0
2994666,34.8788889,-76.9016667,22044.0
2994708,36.32944439999999,-78.39944440000001,16134.0
2994709,35.318611100000005,-82.4611111,11678.0
2994726,35.73305560000001,-81.34138890000001,40334.0
2994746,35.955555600000004,-80.0055556,94281.0
2994814,35.6511111,-78.8338889,14816.0
2994839,34.9702778,-78.94555559999999,12232.0
2994871,35.4105556,-80.8430556,40342.0
2994900,35.076666700000004,-80.6694444,15226.0
2994940,34.7538889,-77.4305556,68015.0
2995014,35.4872222,-80.6219444,38748.0
2995041,36.1197222,-80.07388890000001,21007.0
2995059,35.245,-81.34138890000001,10638.0
2995063,35.2625,-77.5819444,22475.0
2995161,34.773888899999996,-79.4630556,15268.0
2995189,35.913888899999996,-81.5391667,17806.0
2995201,36.0969444,-80.4194444,9577.0
2995203,35.8238889,-80.25361109999999,20784.0
2995221,35.47361110000001,-81.2547222,10279.0
2995302,34.618055600000005,-79.0088889,21314.0
2995390,35.1166667,-80.7238889,23716.0
2995515,35.179444399999994,-80.6475,15772.0
2995534,34.9852778,-80.5497222,29681.0
2995554,35.5847222,-80.8102778,20223.0
2995561,35.7452778,-81.685,17191.0
2995585,35.298055600000005,-81.01611109999999,9512.0
2995661,35.1083333,-77.0444444,23623.0
2995692,35.6697222,-81.2216667,12759.0
2996015,35.1952778,-79.4697222,11523.0
2996032,34.7158333,-77.32055559999999,12932.0
2996167,35.771944399999995,-78.63888890000001,338759.0
2996223,36.3547222,-79.6647222,14768.0
2996292,36.461388899999996,-77.6544444,16299.0
2996314,34.9391667,-79.7741667,9053.0
2996321,35.938055600000006,-77.7908333,55997.0
2996421,35.6708333,-80.4744444,26693.0
2996447,35.4797222,-79.1805556,23473.0
2996548,35.2922222,-81.5358333,23235.0
2996638,35.5083333,-78.33972220000001,11208.0
2996691,35.173888899999994,-79.3925,11640.0
2996755,35.7825,-80.8875,24709.0
2996880,35.896666700000004,-77.53611109999999,10601.0
2996921,35.8825,-80.0822222,30857.0
2997108,35.9797222,-78.51,18832.0
2997143,35.5463889,-77.0525,9644.0
2997169,35.4886111,-82.9888889,9463.0
2997317,34.22555560000001,-77.945,92424.0
2997321,35.7211111,-77.9158333,46748.0
2997346,36.0997222,-80.2444444,193300.0
2997500,46.8083333,-100.7833333,56706.0
2997616,48.112777799999996,-98.8647222,6811.0
2997618,46.8791667,-102.7891667,15576.0
2997680,46.8772222,-96.78944440000001,92103.0
2997740,48.4122222,-97.41027779999999,4148.0
2997741,47.925277799999996,-97.0325,48426.0
2997823,46.9105556,-98.7080556,15081.0
2997919,46.826666700000004,-100.8891667,16809.0
2997967,48.2325,-101.2958333,34885.0
2998223,46.923333299999996,-98.00277779999999,6193.0
2998237,46.2652778,-96.6055556,8395.0
2998256,46.875,-96.9,17590.0
2998267,48.1333333,-103.6333333,11971.0
2998344,41.08138889999999,-81.5191667,208414.0
2998365,40.9152778,-81.10611109999999,22676.0
2998385,41.3977778,-82.2225,11745.0
2998446,40.8686111,-82.31833329999999,21827.0
2998449,41.865,-80.79,20027.0
2998455,39.3291667,-82.1013889,23180.0
2998475,41.3175,-81.3455556,14549.0
2998479,41.1016667,-80.76472220000001,30969.0
2998488,41.451666700000004,-82.0355556,15724.0
2998490,41.5052778,-82.0283333,21004.0
2998522,41.0127778,-81.6052778,27099.0
2998553,41.4847222,-81.92222220000001,15461.0
2998559,41.4644444,-81.5088889,11699.0
2998576,39.709166700000004,-84.0633333,40788.0
2998582,41.393055600000004,-81.5366667,13466.0
2998583,41.4169444,-81.5275,11013.0
2998604,40.3611111,-83.75972220000001,12958.0
2998627,41.366111100000005,-81.8544444,18108.0
2998652,39.968888899999996,-82.93777779999999,12244.0
2998682,39.905,-82.8644444,9172.0
2998713,39.231944399999996,-84.3783333,11744.0
2998724,41.0241667,-80.66305559999999,36216.0
2998754,41.3747222,-83.65138890000001,29215.0
2998781,41.3197222,-81.6269444,13427.0
2998820,41.313888899999995,-81.6852778,17374.0
2998827,41.3983333,-81.8047222,20232.0
2998832,41.4397222,-81.7355556,11037.0
2998856,41.2380556,-81.8419444,34790.0
2998874,40.8083333,-82.97555559999999,12768.0
2998931,40.031111100000004,-81.5886111,11699.0
2998944,41.0783333,-80.5994444,8755.0
2998961,40.798888899999994,-81.37861109999999,78160.0
2999022,40.548888899999994,-84.5702778,10282.0
2999033,39.6283333,-84.1594444,23222.0
2999085,39.3330556,-82.9825,22180.0
2999099,39.161944399999996,-84.4569444,306382.0
2999103,39.60055560000001,-82.9461111,13259.0
2999123,39.8630556,-84.3605556,13133.0
2999130,41.499444399999994,-81.69555559999999,449514.0
2999131,41.52,-81.5563889,47726.0
2999186,39.961111100000004,-82.99888890000001,736836.0
2999200,41.9475,-80.55444440000001,13064.0
2999240,40.271944399999995,-81.85972220000001,11687.0
2999314,41.133888899999995,-81.48472220000001,51824.0
2999347,39.758888899999995,-84.1916667,159134.0
2999365,41.2844444,-84.3558333,15926.0
2999368,40.2986111,-83.0680556,31457.0
2999435,40.5205556,-81.4741667,12450.0
2999447,40.099166700000005,-83.1141667,35237.0
2999502,41.533055600000004,-81.5791667,25513.0
2999522,40.6186111,-80.5775,12201.0
2999550,41.6538889,-81.4505556,19747.0
2999628,41.368333299999996,-82.1077778,55873.0
2999635,39.8775,-84.3022222,12593.0
2999657,41.59305560000001,-81.5269444,50123.0
2999673,39.8208333,-84.0194444,32586.0
2999676,39.345833299999995,-84.5605556,43121.0
2999690,41.4413889,-81.8644444,16709.0
2999725,41.0441667,-83.65,40354.0
2999727,39.2002778,-84.5205556,13545.0
2999772,39.2902778,-84.5041667,18106.0
2999790,41.15694439999999,-83.4169444,13673.0
2999809,39.5588889,-84.3041667,12596.0
2999828,41.3502778,-83.1219444,17280.0
2999853,40.0191667,-82.8794444,33127.0
2999858,40.733611100000005,-82.79,11349.0
2999873,41.4169444,-81.60611109999999,29218.0
2999918,41.1538889,-80.7016667,10456.0
3000002,40.9458333,-81.4833333,23894.0
3000024,40.1027778,-84.63305559999999,13250.0
3000044,39.8813889,-83.0930556,30035.0
3000076,39.39944439999999,-84.56138890000001,61445.0
3000235,40.033333299999995,-83.1583333,26893.0
3000313,39.843888899999996,-84.12472220000001,38391.0
3000316,41.24,-81.4408333,23368.0
3000370,38.536666700000005,-82.6830556,11209.0
3000471,41.153611100000006,-81.3580556,28387.0
3000480,39.6894444,-84.16888890000001,55880.0
3000580,41.481944399999996,-81.7983333,52756.0
3000583,39.7136111,-82.5994444,35883.0
3000620,39.4352778,-84.2030556,20345.0
3000663,40.7425,-84.1052778,39906.0
3000672,39.9547222,-83.13083329999999,9173.0
3000745,41.4527778,-82.1825,67920.0
3000753,40.8372222,-81.25972220000001,9235.0
3000754,39.26888889999999,-84.26388890000001,10993.0
3000782,41.52,-81.4888889,14558.0
3000795,41.3136111,-81.5086111,10606.0
3000829,40.7583333,-82.5155556,50310.0
3000837,41.4152778,-81.56611109999999,24961.0
3000853,39.4152778,-81.455,13795.0
3000855,40.5886111,-83.12861109999999,37482.0
3000874,40.236388899999994,-83.3672222,16396.0
3000875,39.36,-84.31,30988.0
3000877,40.7966667,-81.5216667,31526.0
3000882,41.5627778,-83.65388890000001,14441.0
3000891,41.5191667,-81.4580556,18567.0
3000942,41.1383333,-81.8638889,27358.0
3000953,41.6661111,-81.33972220000001,49726.0
3000978,39.6427778,-84.2866667,20031.0
3000987,41.361388899999994,-81.8130556,15681.0
3000993,39.515,-84.3983333,52834.0
3001081,39.228055600000005,-84.35416670000001,9431.0
3001166,40.3933333,-82.4858333,16965.0
3001205,41.3922222,-84.12527779999999,9198.0
3001286,40.4897222,-81.4458333,17472.0
3001314,40.0580556,-82.40138890000001,46812.0
3001333,41.1827778,-80.7655556,19902.0
3001352,40.8758333,-81.4025,16886.0
3001353,39.2183333,-84.5508333,9361.0
3001384,41.415555600000005,-81.92361109999999,32958.0
3001389,41.389444399999995,-82.0191667,25851.0
3001391,41.3136111,-81.7247222,28920.0
3001403,39.2463889,-84.58361109999998,10786.0
3001414,41.029166700000005,-81.6383333,11733.0
3001415,41.2425,-82.61583329999999,16396.0
3001417,39.15555560000001,-84.4597222,20288.0
3001494,41.6436111,-83.4869444,19408.0
3001527,39.506944399999995,-84.7452778,20875.0
3001536,41.724444399999996,-81.2458333,17251.0
3001571,41.4047222,-81.7230556,82565.0
3001572,41.39,-81.75972220000001,20886.0
3001577,39.9955556,-82.6744444,13888.0
3001619,41.5569444,-83.6272222,16793.0
3001639,39.8841667,-82.75361109999999,15408.0
3001666,40.144722200000004,-84.2425,20731.0
3001737,41.0072222,-81.52722220000001,8899.0
3001744,38.7316667,-82.9977778,19083.0
3001820,41.1575,-81.2422222,11327.0
3001826,39.22361110000001,-84.4422222,10317.0
3001872,39.9547222,-82.81222220000001,33237.0
3001888,41.5527778,-81.5102778,10753.0
3001916,39.7797222,-84.1241667,22518.0
3001963,41.47555560000001,-81.8394444,19774.0
3002058,40.900833299999995,-80.8569444,11779.0
3002082,41.4488889,-82.7080556,26428.0
3002149,41.3952778,-81.6763889,12046.0
3002165,41.4738889,-81.5372222,27755.0
3002175,39.268055600000004,-84.4133333,13250.0
3002187,41.4875,-82.1016667,9139.0
3002188,40.8813889,-82.6619444,9482.0
3002216,40.2841667,-84.1555556,20161.0
3002270,41.3897222,-81.4413889,22451.0
3002293,41.523055600000006,-81.51861109999999,22350.0
3002359,39.5522222,-84.2333333,16947.0
3002361,39.286944399999996,-84.48527779999999,9785.0
3002362,39.9241667,-83.80888890000001,64325.0
3002401,40.3697222,-80.63416670000001,19312.0
3002424,41.1594444,-81.4405556,35349.0
3002430,41.2391667,-81.34611109999999,15787.0
3002434,41.3144444,-81.8358333,44863.0
3002436,41.0525,-80.6080556,11079.0
3002495,41.718888899999996,-83.7130556,19141.0
3002503,41.101388899999996,-81.4419444,17537.0
3002562,41.1144444,-83.1780556,17013.0
3002570,39.9583333,-84.17222220000001,9380.0
3002579,41.663888899999996,-83.5552778,306974.0
3002598,39.4808333,-84.45777779999999,11000.0
3002606,39.7972222,-84.31138890000001,27197.0
3002608,40.039444399999994,-84.2033333,22336.0
3002631,41.3125,-81.44027779999999,17352.0
3002654,41.4977778,-81.5375,13374.0
3002657,39.9944444,-83.0625,31474.0
3002665,40.1083333,-83.7525,11657.0
3002691,40.8694444,-84.5841667,10457.0
3002693,39.890555600000006,-84.19888890000001,14478.0
3002706,41.421944399999994,-82.3647222,11006.0
3002735,41.025555600000004,-81.73,20187.0
3002762,40.5677778,-84.1936111,9524.0
3002766,41.2375,-80.8186111,45475.0
3002769,41.435,-81.5363889,14409.0
3002838,39.6722222,-84.2522222,13297.0
3002899,40.1261111,-82.9291667,34226.0
3002905,41.4552778,-81.9180556,31990.0
3002935,39.213055600000004,-84.5994444,13557.0
3002940,39.966666700000005,-82.8855556,18173.0
3002951,41.605277799999996,-81.45361109999999,13178.0
3002981,41.6397222,-81.4066667,22352.0
3002991,41.633055600000006,-81.46888890000001,13850.0
3002997,39.4452778,-83.82861109999999,12312.0
3003059,40.805,-81.9352778,25725.0
3003062,40.09305560000001,-83.0180556,13199.0
